germ_ID,row_tier_tags,id_and_rt,x,y,area,area_sum
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,122,58,15.0,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,181,59,15.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,219,61,14.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,238,62,30.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,293,65,57.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,317,64,34.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,338,66,93.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,359,68,25.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,376,67,19.0,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,387,66,128.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,475,69,28.5,492.0
17TXRW7018-20,row-27__tier-1,17TXRW7018-20__row-27__tier-1,499,68,15.0,492.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,376,65,47.0,143.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,387,66,12.5,143.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,433,67,26.0,143.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,496,67,29.0,143.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,516,68,13.5,143.0
17TXRW7018-20,row-28__tier-1,17TXRW7018-20__row-28__tier-1,549,69,15.0,143.0
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,79,53,20.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,93,53,20.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,148,54,118.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,176,54,17.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,203,55,29.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,213,56,20.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,303,55,14.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,314,56,22.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,322,56,24.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,348,56,23.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,363,55,17.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,399,57,35.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,406,56,38.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,429,56,26.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,453,57,79.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,473,58,61.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,483,60,14.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,498,58,14.5,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,520,58,39.0,674.5
17TXRW7032-34,row-29__tier-1,17TXRW7032-34__row-29__tier-1,545,60,38.0,674.5
17TXRW7032-34,row-30__tier-1,17TXRW7032-34__row-30__tier-1,472,64,26.5,73.5
17TXRW7032-34,row-30__tier-1,17TXRW7032-34__row-30__tier-1,479,64,25.0,73.5
17TXRW7032-34,row-30__tier-1,17TXRW7032-34__row-30__tier-1,533,66,22.0,73.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,171,63,15.5,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,185,64,23.0,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,207,64,53.5,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,229,63,29.0,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,242,64,53.0,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,259,65,16.0,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,315,66,66.5,294.5
17TXRW7043-45,row-31__tier-1,17TXRW7043-45__row-31__tier-1,510,67,38.0,294.5
17TXRW7043-45,row-32__tier-1,17TXRW7043-45__row-32__tier-1,207,59,21.5,36.0
17TXRW7043-45,row-32__tier-1,17TXRW7043-45__row-32__tier-1,521,65,14.5,36.0
17TXRW7076-78,row-33__tier-1,17TXRW7076-78__row-33__tier-1,259,60,76.0,143.5
17TXRW7076-78,row-33__tier-1,17TXRW7076-78__row-33__tier-1,352,62,41.5,143.5
17TXRW7076-78,row-33__tier-1,17TXRW7076-78__row-33__tier-1,400,65,26.0,143.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,253,68,30.5,159.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,277,67,29.5,159.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,351,67,19.5,159.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,431,69,14.5,159.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,514,69,18.0,159.5
17TXRW7076-78,row-34__tier-1,17TXRW7076-78__row-34__tier-1,536,70,47.5,159.5
17TXRW7107-109,row-35__tier-1,17TXRW7107-109__row-35__tier-1,144,63,21.0,21.0
17TXRW7138-140,row-37__tier-1,17TXRW7138-140__row-37__tier-1,450,53,25.5,160.0
17TXRW7138-140,row-37__tier-1,17TXRW7138-140__row-37__tier-1,461,53,60.0,160.0
17TXRW7138-140,row-37__tier-1,17TXRW7138-140__row-37__tier-1,486,52,21.5,160.0
17TXRW7138-140,row-37__tier-1,17TXRW7138-140__row-37__tier-1,523,53,53.0,160.0
17TXRW7138-140,row-38__tier-1,17TXRW7138-140__row-38__tier-1,551,57,16.5,16.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,96,60,21.0,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,102,59,19.0,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,251,95,56.5,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,255,63,19.0,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,308,60,15.0,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,336,63,14.5,223.5
17TXRW7138-140,row-39__tier-1,17TXRW7138-140__row-39__tier-1,544,60,78.5,223.5
17TXRW7138-140,row-40__tier-1,17TXRW7138-140__row-40__tier-1,94,49,19.0,124.0
17TXRW7138-140,row-40__tier-1,17TXRW7138-140__row-40__tier-1,246,55,26.5,124.0
17TXRW7138-140,row-40__tier-1,17TXRW7138-140__row-40__tier-1,499,51,22.0,124.0
17TXRW7138-140,row-40__tier-1,17TXRW7138-140__row-40__tier-1,540,51,56.5,124.0
DP 1612B2XF,row-41__tier-1,DP 1612B2XF__row-41__tier-1,125,55,16.5,106.5
DP 1612B2XF,row-41__tier-1,DP 1612B2XF__row-41__tier-1,141,58,22.0,106.5
DP 1612B2XF,row-41__tier-1,DP 1612B2XF__row-41__tier-1,181,58,18.0,106.5
DP 1612B2XF,row-41__tier-1,DP 1612B2XF__row-41__tier-1,193,57,50.0,106.5
DP 1212,row-42__tier-1,DP 1212__row-42__tier-1,281,61,22.5,60.5
DP 1212,row-42__tier-1,DP 1212__row-42__tier-1,308,61,16.0,60.5
DP 1212,row-42__tier-1,DP 1212__row-42__tier-1,406,61,22.0,60.5
DP 1219,row-43__tier-1,DP 1219__row-43__tier-1,186,56,25.5,134.5
DP 1219,row-43__tier-1,DP 1219__row-43__tier-1,219,58,15.0,134.5
DP 1219,row-43__tier-1,DP 1219__row-43__tier-1,245,58,36.5,134.5
DP 1219,row-43__tier-1,DP 1219__row-43__tier-1,275,59,17.0,134.5
DP 1219,row-43__tier-1,DP 1219__row-43__tier-1,477,58,40.5,134.5
DP1612,row-44__tier-1,DP1612__row-44__tier-1,118,60,15.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,164,60,36.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,171,61,36.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,177,61,15.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,190,61,22.5,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,201,63,14.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,211,61,29.0,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,392,62,15.5,202.0
DP1612,row-44__tier-1,DP1612__row-44__tier-1,430,61,19.0,202.0
DP1820,row-45__tier-1,DP1820__row-45__tier-1,73,58,15.0,117.5
DP1820,row-45__tier-1,DP1820__row-45__tier-1,218,58,32.5,117.5
DP1820,row-45__tier-1,DP1820__row-45__tier-1,226,60,26.5,117.5
DP1820,row-45__tier-1,DP1820__row-45__tier-1,299,59,14.5,117.5
DP1820,row-45__tier-1,DP1820__row-45__tier-1,438,59,14.5,117.5
DP1820,row-45__tier-1,DP1820__row-45__tier-1,541,59,14.5,117.5
FM2011,row-47__tier-1,FM2011__row-47__tier-1,193,60,16.0,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,211,61,35.0,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,252,60,35.5,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,272,62,23.5,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,310,61,32.5,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,322,62,31.0,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,351,64,14.5,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,360,59,39.5,248.0
FM2011,row-47__tier-1,FM2011__row-47__tier-1,403,60,20.5,248.0
FM2334,row-49__tier-1,FM2334__row-49__tier-1,451,57,19.5,51.0
FM2334,row-49__tier-1,FM2334__row-49__tier-1,481,59,15.5,51.0
FM2334,row-49__tier-1,FM2334__row-49__tier-1,515,57,16.0,51.0
STV5818,row-52__tier-1,STV5818__row-52__tier-1,348,58,16.0,16.0
STV5122,row-53__tier-1,STV5122__row-53__tier-1,140,48,14.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,229,50,20.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,264,46,20.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,289,49,14.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,323,48,17.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,335,50,14.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,342,50,34.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,352,50,22.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,378,49,32.5,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,391,49,17.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,418,50,51.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,497,57,23.0,321.5
STV5122,row-53__tier-1,STV5122__row-53__tier-1,511,53,40.5,321.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,159,46,15.5,135.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,181,46,22.5,135.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,382,49,14.5,135.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,409,47,23.0,135.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,515,49,21.5,135.5
STV4996,row-54__tier-1,STV4996__row-54__tier-1,533,48,38.5,135.5
PHY375,row-55__tier-1,PHY375__row-55__tier-1,150,54,14.5,114.5
PHY375,row-55__tier-1,PHY375__row-55__tier-1,193,54,19.5,114.5
PHY375,row-55__tier-1,PHY375__row-55__tier-1,278,56,14.5,114.5
PHY375,row-55__tier-1,PHY375__row-55__tier-1,320,54,25.5,114.5
PHY375,row-55__tier-1,PHY375__row-55__tier-1,435,56,40.5,114.5
17TXRW7018-20,row-1__tier-2,17TXRW7018-20__row-1__tier-2,300,55,21.0,78.5
17TXRW7018-20,row-1__tier-2,17TXRW7018-20__row-1__tier-2,349,57,14.0,78.5
17TXRW7018-20,row-1__tier-2,17TXRW7018-20__row-1__tier-2,358,58,14.0,78.5
17TXRW7018-20,row-1__tier-2,17TXRW7018-20__row-1__tier-2,375,60,29.5,78.5
17TXRW7018-20,row-2__tier-2,17TXRW7018-20__row-2__tier-2,411,53,28.0,28.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,89,56,28.5,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,195,55,19.0,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,216,56,53.0,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,230,58,40.0,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,436,61,23.0,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,472,61,15.5,194.0
18PS1003,row-5__tier-2,18PS1003__row-5__tier-2,516,59,15.0,194.0
18PS1004,row-6__tier-2,18PS1004__row-6__tier-2,480,58,17.0,17.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,72,48,95.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,96,48,40.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,115,48,44.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,149,47,33.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,193,48,26.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,263,48,39.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,278,50,32.5,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,303,50,16.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,316,50,48.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,323,49,15.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,465,51,24.5,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,483,51,22.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,491,50,49.0,519.0
18PS1005,row-7__tier-2,18PS1005__row-7__tier-2,502,52,35.0,519.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,75,52,18.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,122,52,17.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,135,51,21.0,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,152,52,14.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,170,52,62.0,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,187,53,17.0,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,239,52,15.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,254,49,39.0,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,282,52,49.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,333,55,52.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,369,54,17.0,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,403,54,17.5,385.0
18PS1006,row-8__tier-2,18PS1006__row-8__tier-2,423,54,43.5,385.0
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,40,50,14.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,74,45,18.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,91,45,14.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,110,44,24.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,123,44,22.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,148,45,20.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,171,46,27.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,182,46,17.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,191,45,17.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,213,45,28.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,222,46,36.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,257,45,90.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,266,45,90.5,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,274,45,34.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,318,45,70.0,617.5
18PS1007,row-9__tier-2,18PS1007__row-9__tier-2,337,46,92.5,617.5
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,77,50,53.5,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,123,50,79.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,135,52,25.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,148,52,45.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,173,52,30.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,183,52,20.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,210,51,56.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,242,50,45.5,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,263,54,83.5,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,301,54,18.0,487.0
18PS1008,row-10__tier-2,18PS1008__row-10__tier-2,316,51,31.5,487.0
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,73,55,21.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,102,53,20.5,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,166,51,27.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,188,55,26.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,219,54,29.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,233,57,23.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,246,56,15.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,265,54,17.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,276,55,20.5,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,324,56,50.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,345,56,74.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,371,55,31.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,406,55,20.5,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,461,56,13.0,426.5
18PS1009,row-11__tier-2,18PS1009__row-11__tier-2,504,57,39.0,426.5
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,50,53,18.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,59,56,13.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,71,57,30.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,85,56,23.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,105,56,36.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,142,57,13.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,159,55,21.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,183,56,58.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,281,54,65.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,295,57,23.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,316,58,43.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,328,57,23.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,382,59,70.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,391,57,20.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,412,56,30.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,423,59,20.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,436,59,27.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,477,60,38.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,510,59,23.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,535,60,68.5,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,544,61,86.0,779.0
18PS1010,row-12__tier-2,18PS1010__row-12__tier-2,551,60,26.0,779.0
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,54,53,14.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,62,52,18.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,129,53,40.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,148,54,26.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,160,54,19.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,174,53,24.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,185,54,71.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,197,54,61.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,211,54,29.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,229,55,38.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,256,55,18.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,286,56,15.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,321,55,163.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,341,57,94.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,360,56,23.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,375,58,41.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,398,57,27.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,415,59,41.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,446,58,56.0,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,473,57,18.5,872.5
18PS2001,row-13__tier-2,18PS2001__row-13__tier-2,514,58,31.5,872.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,94,54,22.5,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,146,59,13.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,162,59,16.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,176,56,94.5,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,216,56,15.5,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,348,59,31.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,388,61,32.5,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,409,62,35.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,426,59,30.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,482,62,27.0,358.5
18PS2002,row-14__tier-2,18PS2002__row-14__tier-2,518,63,41.5,358.5
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,63,46,22.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,102,48,35.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,148,47,41.0,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,220,49,19.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,267,49,38.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,286,51,25.0,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,300,50,18.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,308,49,14.0,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,317,51,36.0,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,332,48,14.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,383,52,28.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,395,52,14.5,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,407,52,17.0,343.0
18PS2003,row-15__tier-2,18PS2003__row-15__tier-2,529,52,18.0,343.0
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,113,52,28.5,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,136,52,14.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,170,55,18.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,293,55,26.5,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,307,55,14.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,332,55,50.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,344,56,45.5,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,371,54,21.5,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,406,56,21.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,486,56,26.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,519,56,67.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,534,57,33.0,389.5
18PS2004,row-16__tier-2,18PS2004__row-16__tier-2,542,58,24.5,389.5
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,58,52,17.5,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,89,52,33.5,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,117,52,105.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,138,52,26.5,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,148,54,63.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,191,55,55.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,209,55,55.5,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,254,54,14.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,268,53,46.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,353,55,63.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,376,55,16.0,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,392,54,36.5,566.0
18PS2005,row-17__tier-2,18PS2005__row-17__tier-2,541,55,34.5,566.0
18PS2006,row-18__tier-2,18PS2006__row-18__tier-2,69,57,20.0,1218.0
